match_id,split,stable_hash,stratum,competition_gender,time_band,match_year,match_date,competition_name,season_name,primary_passes,primary_successes,primary_failures,primary_failure_rate,strict_passes,strict_successes,strict_failures,strict_failure_rate
3825903,training,185cc7700f33de1eb95096b07d823847ab282a4cdc0042484459f63c846fbbc2,male|T3,male,3,2016,2016-03-19,La Liga,2015/2016,859,621,238,0.2770663562281723,460,359,101,0.2195652173913043
3825907,training,66ff7334d24b40e88d92cc397ac3cafdb4fd11c4c3521be4deaf46d7163f0f76,male|T3,male,3,2016,2016-03-19,La Liga,2015/2016,916,691,225,0.2456331877729257,417,332,85,0.2038369304556355
3879788,training,4f33cc5eb1751f106ec9f57f489412183b92521b407fcd0b042600cbb74c548c,male|T3,male,3,2016,2016-03-19,Serie A,2015/2016,901,703,198,0.2197558268590455,382,311,71,0.1858638743455497
3901185,training,83e015611575066882b04c94f9c2f09b80e9a1743a9a7073a33de202a8451567,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,849,647,202,0.237926972909305,498,392,106,0.2128514056224899
3901186,training,8e700a63b42e11f2556e3330b4300e361c9c85627a1a6afa45cfab515ef4b8cf,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,962,744,218,0.2266112266112266,541,430,111,0.2051756007393715
3901187,training,7d69ca65e90469ca8a6f3a71f4a5d840de7690769262bd13ca9407a4c672973e,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,769,575,194,0.2522756827048114,425,341,84,0.1976470588235294
3901188,training,29612fd2a5b1fc3f527afdc74a6d8ec8ac8e000dd026feff58aa32628dfa1f37,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,808,597,211,0.2611386138613861,426,334,92,0.215962441314554
3901189,training,5f181a091ab58255f5cbb226d22a75924545155c15a35053e78baeea2d70dba0,male|T3,male,3,2016,2016-03-19,Ligue 1,2015/2016,869,604,265,0.3049482163406214,479,371,108,0.2254697286012526
266106,training,87f20c495922740520eb34948ac53df072ba4d6099469a5364c8e3b4710b94d9,male|T3,male,3,2016,2016-03-20,La Liga,2015/2016,977,826,151,0.1545547594677584,506,435,71,0.1403162055335968
3754043,training,3102102935db48179e9b9dc11bfffa11c9d33c0acbc1dfca4d418cdcdc51f485,male|T3,male,3,2016,2016-03-20,Premier League,2015/2016,942,762,180,0.1910828025477707,392,342,50,0.1275510204081632
3754064,training,423b83737fdb82f2a0731bfa7d041b7f40f187049a1640e38c7a1a16a5c1dba1,male|T3,male,3,2016,2016-03-20,Premier League,2015/2016,921,739,182,0.1976112920738328,476,400,76,0.1596638655462184
3754100,training,388b6ae8a6adb8bbd9564ce4ea1f1d22632ee983d75d107e2dd2b921c705cf63,male|T3,male,3,2016,2016-03-20,Premier League,2015/2016,723,528,195,0.2697095435684647,420,325,95,0.2261904761904762
3754124,training,6ee6fe536949c707da9106f30da4f459ee336efc2972e71165f88f2f7bd1509f,male|T3,male,3,2016,2016-03-20,Premier League,2015/2016,847,664,183,0.2160566706021251,436,378,58,0.1330275229357798
3825820,training,5bd4c88cef7c5e3193aac86beda7acb3d574a50ea01f0fc5b6fe14cebce78f7e,male|T3,male,3,2016,2016-03-20,La Liga,2015/2016,923,767,156,0.1690140845070422,355,295,60,0.1690140845070422
3879789,training,50328f70094bacc5690c7ee9f60379a677903189170b503bca53edc7867f3c64,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,769,561,208,0.270481144343303,315,253,62,0.1968253968253968
3879790,training,2f39579fca564b7ce432f20db09b8c14a05b5be38f689c287dd73faa9efada18,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,766,594,172,0.2245430809399478,383,298,85,0.2219321148825065
3879791,training,0fed50f9b60473b18972f9233479f11715af8c90356bd3c1531a4f3bc9fd443b,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,802,603,199,0.2481296758104738,425,336,89,0.2094117647058823
3879792,training,212e3ea38f86e947e4ada5de1e54a209296134251e34eecb2bf628ae6c034c6c,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,804,585,219,0.2723880597014925,348,269,79,0.2270114942528735
3879793,training,72e069d4842dd12ae48ae31cee46e3ced525bd8a2f1bbd0a1bc4f293084af7ce,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,812,562,250,0.3078817733990148,420,314,106,0.2523809523809524
3879794,training,3a58a0e0a6fcb79bb050bcad75801a4c779bc0a99af0c982f8a148f0c0d54e42,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,803,608,195,0.2428393524283935,404,326,78,0.193069306930693
3879795,training,3ac8ab91466fc62248ca398dfb59bd4746251060c0b502d2f4d30423b4bba4a6,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,750,506,244,0.3253333333333333,429,314,115,0.2680652680652681
3879796,training,46ae81f25b6931ff54b51b99c01b72e14fdeb53ff923ff6e14d101787b7d4b41,male|T3,male,3,2016,2016-03-20,Serie A,2015/2016,1062,829,233,0.2193973634651601,523,445,78,0.1491395793499044
3890500,training,a5abc024abd3a2ee2b5ea1ccf65292cfadc3fb98b67c76365645505bce757fe0,male|T3,male,3,2016,2016-03-20,1. Bundesliga,2015/2016,789,554,235,0.2978453738910012,395,298,97,0.2455696202531645
3901191,training,4273152590e1d5a915cdf20143c535ed8451a0339e049284e469d3274e18329a,male|T3,male,3,2016,2016-03-20,Ligue 1,2015/2016,1058,847,211,0.1994328922495274,538,439,99,0.1840148698884758
3901192,training,715244ff99ca36c75311d0693a357bc9f56603256de3db5df86cd2e43f4763cc,male|T3,male,3,2016,2016-03-20,Ligue 1,2015/2016,886,707,179,0.2020316027088036,496,416,80,0.1612903225806451
3901193,training,06088d1cb8844915e43cbfbdcfcc5b2bb6166c0e7d2bee8a25a6b3b74d2c0896,male|T3,male,3,2016,2016-03-20,Ligue 1,2015/2016,1126,965,161,0.1429840142095914,648,566,82,0.1265432098765432
3825885,training,48f6879fcdaa02dc7c4f9d25f295398ad84b0c48de9e12e3c4f528546f4e6ecf,male|T3,male,3,2016,2016-04-01,La Liga,2015/2016,650,451,199,0.3061538461538461,295,230,65,0.2203389830508474
3890502,training,7ab46c0b0dac7c5e86c5300ae80146e62a928a4ac36d7ded36a9c8c832806d15,male|T3,male,3,2016,2016-04-01,1. Bundesliga,2015/2016,843,640,203,0.2408066429418742,426,335,91,0.2136150234741784
3901194,training,1e5049648677f3aaa13d54830c510ad19009bf93804b509d8d55d9ff6b413aaf,male|T3,male,3,2016,2016-04-01,Ligue 1,2015/2016,825,600,225,0.2727272727272727,435,337,98,0.225287356321839
3754075,training,5842560032d9c2d724b62b1bdcec41ac1abf2c3b1ba24ac12812ec841eb1a3bc,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,1028,845,183,0.1780155642023346,623,522,101,0.1621187800963081
3754118,training,13626be67047e25fd554692db647187a19ac6146e816921271e8da5f320d3ea7,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,1100,918,182,0.1654545454545454,538,447,91,0.1691449814126394
3754144,training,7104f2b1509cd20f507695e9d5fb459d09cfb75362fcaacc0f4f3a0605291e82,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,1017,843,174,0.1710914454277286,592,513,79,0.1334459459459459
3754243,training,459bd84a355625bba8ffc7400e8e992bf5252ca14175a006267cc3ca8ed4520b,male|T3,male,3,2016,2016-04-02,Premier League,2015/2016,849,615,234,0.2756183745583039,432,329,103,0.2384259259259259
3825822,training,37cc4fff50e1cb3c8740fe3ddce759c4d06dda649f4ab0cc224ff133c3b34fdd,male|T3,male,3,2016,2016-04-02,La Liga,2015/2016,876,679,197,0.2248858447488584,520,417,103,0.198076923076923
3825872,training,86a47e30f8bd339b518b822c960a58bd8822f971317f5bb9470d0d7141413021,male|T3,male,3,2016,2016-04-02,La Liga,2015/2016,875,682,193,0.2205714285714285,373,301,72,0.1930294906166219
3825898,training,5cc1459078e371eedf5cf37f978fb2bd6b51903380dc721583877784ae1d28e8,male|T3,male,3,2016,2016-04-02,La Liga,2015/2016,829,607,222,0.2677925211097708,332,252,80,0.2409638554216867
3879797,training,02d2d67bc168ebc6dcd1e4e3c29dd5b636bcff0eff11a8d38a444be4e93c6b3b,male|T3,male,3,2016,2016-04-02,Serie A,2015/2016,883,651,232,0.2627406568516421,469,372,97,0.2068230277185501
3879798,training,1d515f849f13321548884488f9e1504c6745ac54d46e44b4e4dbb425420a3b7f,male|T3,male,3,2016,2016-04-02,Serie A,2015/2016,941,769,172,0.1827842720510095,477,399,78,0.1635220125786163
3901197,training,1f5f532597cf4b3463b4bfdfe15d380a0cb8a2fe4c6ff82f4015ee7965665059,male|T3,male,3,2016,2016-04-02,Ligue 1,2015/2016,746,551,195,0.2613941018766756,314,249,65,0.2070063694267516
3901199,training,a0507f1031fed97e179599f8c8a4891cde05e36ce836785a98262a3210c7204a,male|T3,male,3,2016,2016-04-02,Ligue 1,2015/2016,935,725,210,0.2245989304812834,445,358,87,0.195505617977528
3901200,training,133249468e78cd84a3e0ae11943ef7eda007b610e573aeaaea63cf00685ebf03,male|T3,male,3,2016,2016-04-02,Ligue 1,2015/2016,742,471,271,0.3652291105121293,379,268,111,0.2928759894459103
3753982,training,10cdeb527dd8b00f11d37b82a5f21054c253d5ec513e95870bb7af564b8fba5b,male|T3,male,3,2016,2016-04-03,Premier League,2015/2016,786,577,209,0.2659033078880407,395,303,92,0.2329113924050632
3754299,training,19f4e79ac6dcf743f35ea37e1e5e91e6cb7e2dba75e55f7cd88b05a1384b9b6a,male|T3,male,3,2016,2016-04-03,Premier League,2015/2016,931,742,189,0.2030075187969924,512,431,81,0.158203125
3825823,training,9bcdb47b4f1d99c1a2c60264c3e9089fc241192d967dbe8cf5fe8ec48add6f2f,male|T3,male,3,2016,2016-04-03,La Liga,2015/2016,778,571,207,0.2660668380462725,427,338,89,0.2084309133489461
3825877,training,10bc30e0b2df500547070d14605649fe6e9660ee4694ef0cb0eafd1dc2e37b7e,male|T3,male,3,2016,2016-04-03,La Liga,2015/2016,790,595,195,0.2468354430379747,325,266,59,0.1815384615384615
3879800,training,7422d1c10f13c2b014728d7d414289c7c9befc6df9ec0b34a4b99ee040bf58d5,male|T3,male,3,2016,2016-04-03,Serie A,2015/2016,870,699,171,0.196551724137931,372,301,71,0.1908602150537634
3879801,training,615c003cc34af3ae2cad5a08bd2df87792ad1f171630ad4c4b435221d6d6f278,male|T3,male,3,2016,2016-04-03,Serie A,2015/2016,961,846,115,0.1196670135275754,452,411,41,0.0907079646017699
3879804,training,45f4443f7fe80f0b3ad43083efb224cec895946fc1b6bcc66caa5ce7b9abafaa,male|T3,male,3,2016,2016-04-03,Serie A,2015/2016,694,505,189,0.2723342939481268,341,267,74,0.2170087976539589
3879805,training,2a161c5187cd4f1d17b462dcedb114fe87c57d285ac55ee41453519bd1d36265,male|T3,male,3,2016,2016-04-03,Serie A,2015/2016,798,603,195,0.244360902255639,445,349,96,0.2157303370786517
3901201,training,6940a1e7c44fd07d9b0cf711f3e5e3f5e253ba4e3d1b03499a77e2709eb269b7,male|T3,male,3,2016,2016-04-03,Ligue 1,2015/2016,740,586,154,0.2081081081081081,388,325,63,0.1623711340206185
3901203,training,40fa3e4ad8fccae1ccb18b6622f472efe98bb475a3dc2a902b95071139ddcdb6,male|T3,male,3,2016,2016-04-03,Ligue 1,2015/2016,892,653,239,0.2679372197309417,548,424,124,0.2262773722627737
3825825,training,147889f61bdb1277f590b7af9e42535dba82043cf70ff1c1cf8797cbb40bc508,male|T3,male,3,2016,2016-04-04,La Liga,2015/2016,760,536,224,0.2947368421052631,434,337,97,0.2235023041474654
3901204,training,60f7d1ae6f6bd26a3f1249b96c25f7166617bf76c5fe8d2ce1fa04b5f68e1310,male|T3,male,3,2016,2016-04-08,Ligue 1,2015/2016,1055,831,224,0.2123222748815166,725,595,130,0.1793103448275862
266664,training,66cab7fb13577487afdba93af113e0334441e18f2758ba3ebfa91ce0c0fe649a,male|T3,male,3,2016,2016-04-09,La Liga,2015/2016,890,714,176,0.197752808988764,405,346,59,0.145679012345679
3754016,training,7c2c4a5457e8b82888ad70cc8bb2ee3f3a036833fcdd28b2767f79ea1863407e,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,856,644,212,0.2476635514018691,472,382,90,0.1906779661016949
3754022,training,5e7e15826ca4dc4ece16125be82504e31651e7058180c51f9f9d0b84a53ac6e6,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,577,345,232,0.4020797227036395,208,128,80,0.3846153846153846
3754035,training,6962a742842e9b07cbfb55f069606e0a754331198d7a6e72027410b69aa872cd,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,845,672,173,0.2047337278106508,454,378,76,0.1674008810572687
3754116,training,3266349d08268771e59568517aaa23a5b2c0b84ea931f81df0d9db6eb1e4a566,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,1034,821,213,0.2059961315280464,675,554,121,0.1792592592592592
3754241,training,3a5f4bc43cadd3961a27f1f3f1d477bcb3616a895cc777278a387a575cca370e,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,900,730,170,0.1888888888888888,437,365,72,0.1647597254004576
3754262,training,424fa71506de84fa26ee569a066f92a4ef96c847319ca3fa9327c1474cfc1e21,male|T3,male,3,2016,2016-04-09,Premier League,2015/2016,911,719,192,0.2107574094401756,387,322,65,0.1679586563307493
3879807,training,67f560454d3a986c2b331bc99dad95aa3b287d525ab1f0dc8ddd0179f042b72f,male|T3,male,3,2016,2016-04-09,Serie A,2015/2016,866,621,245,0.2829099307159353,483,369,114,0.2360248447204969
3879808,training,8f80c6838c2168dad222fc100b217e44ead11eeea7d40cb501c81c8c100f80f5,male|T3,male,3,2016,2016-04-09,Serie A,2015/2016,828,629,199,0.2403381642512077,373,307,66,0.1769436997319035
3879810,training,4fa3712d19a08fd5304f35a2be99ca34ff666b3990d40aa42604e61bd729b2bc,male|T3,male,3,2016,2016-04-09,Serie A,2015/2016,801,647,154,0.1922596754057428,344,292,52,0.1511627906976744
3901206,training,01e49de8bf78c963357f399b85d7f6e1d25bc4133bd1f06e21fa9f9bfb884827,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,830,597,233,0.280722891566265,330,250,80,0.2424242424242424
3901207,training,895fb4ace3a64a0a3523e38b4f2d5dfc97a0117fe2f518948ca6a81f994f0483,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,773,541,232,0.3001293661060802,422,340,82,0.1943127962085308
3901208,training,ab5552552a6269f67def92ab826378a00d9dc0aa6b61cb040bf64db3d33e0464,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,1032,856,176,0.1705426356589147,517,439,78,0.1508704061895551
3901209,training,268d794d380b8a2acb738a549ca17df5f7131932774f10c6f2282cccd22c20b8,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,820,590,230,0.2804878048780488,470,363,107,0.2276595744680851
3901210,training,2f58d441e863d3f33154b7890f8755bb3333a93a6a99b77211d167cf345319f6,male|T3,male,3,2016,2016-04-09,Ligue 1,2015/2016,841,644,197,0.2342449464922711,413,338,75,0.1815980629539951
3753986,training,1fd23f2a26af45652cc1d5e0a7c217d98e806ccff0e8acdd2239910a85b11070,male|T3,male,3,2016,2016-04-10,Premier League,2015/2016,886,700,186,0.2099322799097065,438,358,80,0.182648401826484
3754152,training,1b69b3755f8cbabff9e46663e951163e8d3b4ad9f2521fc92ee54d70976e6155,male|T3,male,3,2016,2016-04-10,Premier League,2015/2016,730,514,216,0.2958904109589041,379,292,87,0.229551451187335
3825829,training,33e42dd5711517947b13a49ec29076336aa8e503b972025caa4a9d8318f52ed6,male|T3,male,3,2016,2016-04-10,La Liga,2015/2016,921,688,233,0.252985884907709,491,383,108,0.219959266802444
3825830,training,6d7617e1a91efa53208abbb330a67eba28badeb0a4204b3a15f3432dd343ea93,male|T3,male,3,2016,2016-04-10,La Liga,2015/2016,813,601,212,0.2607626076260763,411,318,93,0.2262773722627737
3825832,training,ae635ab7b3965848d88fc768248a0166ca87c0fc85b0bcaad25ce95f09d55602,male|T3,male,3,2016,2016-04-10,La Liga,2015/2016,797,596,201,0.2521957340025094,422,334,88,0.2085308056872037
3879811,training,589a74ecadbf7e4306e28eb3767df73b3a4f4c23f477ff33e7fc4287974861f8,male|T3,male,3,2016,2016-04-10,Serie A,2015/2016,1054,878,176,0.1669829222011385,620,542,78,0.1258064516129032
3879813,training,b045a6d75c29e515a3a6c1f17f129b6ddfcb40be4ffac88d0565a1d7690e3fc9,male|T3,male,3,2016,2016-04-10,Serie A,2015/2016,772,569,203,0.2629533678756476,368,285,83,0.2255434782608695
3879814,training,73291c47918a2b0b978fe8f992d16efb3eaaa63e2ea6fb1972fed87f8573c2a5,male|T3,male,3,2016,2016-04-10,Serie A,2015/2016,887,716,171,0.1927846674182638,412,341,71,0.1723300970873786
3890519,training,a7761f9fdad2bfeb0ed89714bd14c06c1e4662e81d39b0f7a07058b0667f0556,male|T3,male,3,2016,2016-04-10,1. Bundesliga,2015/2016,956,745,211,0.2207112970711297,525,412,113,0.2152380952380952
3901213,training,47278fb827aee91b8249e29303633e92aa2a84afb95e29c42cd6d8a1d21e518b,male|T3,male,3,2016,2016-04-10,Ligue 1,2015/2016,940,762,178,0.1893617021276595,521,443,78,0.1497120921305182
3825863,training,4ffce6b4fe4ee8f8181319fe130784f1abf3c2d0a0cb5b25aeb6a2d9d4e2063c,male|T3,male,3,2016,2016-04-11,La Liga,2015/2016,977,801,176,0.18014329580348,515,434,81,0.1572815533980582
3879816,training,7129e678bf03133d886e02c44b7b8afd062e50e57bb9cc696fe74a7ac7d91590,male|T3,male,3,2016,2016-04-11,Serie A,2015/2016,1024,773,251,0.2451171875,477,377,100,0.2096436058700209
3754048,training,33bf783ddaa55d446cc35d1427cd0ce1c8dc26f9f59ad1ab8aac64a40a0053eb,male|T3,male,3,2016,2016-04-13,Premier League,2015/2016,936,729,207,0.2211538461538461,458,367,91,0.1986899563318777
3901214,training,25e88dfc8a679de6145958c4f758a1a556dd7f328c22c2ca39e27993638ab56b,male|T3,male,3,2016,2016-04-15,Ligue 1,2015/2016,898,737,161,0.1792873051224944,449,390,59,0.131403118040089
3754155,training,348a233ffacaf2c9a65eac3f552851a638f7785f88a34b32841473c819a4bb83,male|T3,male,3,2016,2016-04-16,Premier League,2015/2016,778,542,236,0.3033419023136247,464,349,115,0.2478448275862069
3754172,training,537ce9f31986fe6f27f4fbb6e60eac01406cb3cb33b9083d0122e7345cb70123,male|T3,male,3,2016,2016-04-16,Premier League,2015/2016,638,412,226,0.3542319749216301,245,178,67,0.273469387755102
3754322,training,058a6af812ddffafac87032e5cbee190e352c5ce9e7f44a4a5218c5317b1d778,male|T3,male,3,2016,2016-04-16,Premier League,2015/2016,1021,849,172,0.168462291870715,517,443,74,0.1431334622823984
3825889,training,73905e8dc625d9cceb5c50d294dbbe1851a4ac8439b41beba26b5a7015fbcb9f,male|T3,male,3,2016,2016-04-16,La Liga,2015/2016,860,682,178,0.2069767441860465,434,364,70,0.1612903225806451
3825897,training,252052af90e278b84cd0d6aa9573d1b9801d6dca5616409d53a8bea1da997066,male|T3,male,3,2016,2016-04-16,La Liga,2015/2016,790,565,225,0.2848101265822785,419,314,105,0.2505966587112171
3879817,training,a13470c1e487a64bfaf7cc474791773245a46cd60c38e6c9127c73cb05853c1a,male|T3,male,3,2016,2016-04-16,Serie A,2015/2016,1008,817,191,0.1894841269841269,438,366,72,0.1643835616438356
3879818,training,0f3daea341417a6890d154f245dbe8c05da5eee6ad6f7d33e7b199ce760dcd44,male|T3,male,3,2016,2016-04-16,Serie A,2015/2016,1007,858,149,0.1479642502482621,429,379,50,0.1165501165501165
3879819,training,8f6ab50d5301f98321ce8daeb1854286a51c44fe1a62c3cb1c1f833dddcd8c38,male|T3,male,3,2016,2016-04-16,Serie A,2015/2016,769,571,198,0.2574772431729519,386,305,81,0.2098445595854922
3890521,training,56d8439903b160c4d2e4bcb3258205d260977129eb3591acbfd56dd53c24c8d2,male|T3,male,3,2016,2016-04-16,1. Bundesliga,2015/2016,748,547,201,0.2687165775401069,430,320,110,0.2558139534883721
3901215,training,3baef6a077b9f40311f0dfafc2c34b0efae71cbd18f107962ba214ac0423f5e3,male|T3,male,3,2016,2016-04-16,Ligue 1,2015/2016,848,661,187,0.2205188679245283,393,311,82,0.2086513994910941
3901217,training,ab97c3d6b2e73b28a8d85431ccbd854ce5693868e9a1e6d046374f9f38c4304b,male|T3,male,3,2016,2016-04-16,Ligue 1,2015/2016,666,498,168,0.2522522522522522,324,259,65,0.2006172839506173
3901218,training,70ae0f747a438eaae3004a1e19f5eb7720fac6a82b5e76837138094bac725aab,male|T3,male,3,2016,2016-04-16,Ligue 1,2015/2016,895,741,154,0.1720670391061452,509,434,75,0.1473477406679764
3901219,training,3b1836785e736576c8910ef282d79b2a900ebc4e7fcb838b6b5ef1691dfbc61c,male|T3,male,3,2016,2016-04-16,Ligue 1,2015/2016,911,659,252,0.2766190998902305,473,368,105,0.2219873150105708
3901220,training,0bb83c60a6d12a89a2850140cef7f0ab06bdb27295fe572ebec59a501f57dfb6,male|T3,male,3,2016,2016-04-16,Ligue 1,2015/2016,820,582,238,0.2902439024390243,476,368,108,0.226890756302521
266557,training,540ec433cc2a7ac5cc5a8011b89e123f66133bbbfc5d3974060cf9698b20ecf9,male|T3,male,3,2016,2016-04-17,La Liga,2015/2016,875,706,169,0.1931428571428571,382,317,65,0.1701570680628272
3754009,training,003ababf90ef5809e0ecb28ae6af98f438fc883848f6d99420fde90c3562498f,male|T3,male,3,2016,2016-04-17,Premier League,2015/2016,1004,836,168,0.1673306772908366,441,364,77,0.1746031746031746
3754216,training,4786fb73f8d6870a6b8db62ca7d634ca7d1ffe18cd621721dc5719c47bb526ff,male|T3,male,3,2016,2016-04-17,Premier League,2015/2016,974,774,200,0.2053388090349076,566,463,103,0.1819787985865724
3754227,training,aec992bac8096e4f5779eb0e724da3b69e26e2ddd380f766aaf5f2d4cd8c7b1f,male|T3,male,3,2016,2016-04-17,Premier League,2015/2016,707,519,188,0.2659123055162659,300,237,63,0.21
3825834,training,a81120575da5c47fa86166333cb6360a5f9285578012dfe1204f4ddbeca1b0a1,male|T3,male,3,2016,2016-04-17,La Liga,2015/2016,895,694,201,0.2245810055865922,506,416,90,0.1778656126482213
3825835,training,01eef89ad28214b971038822dc7d06f099ef9ae34fbe7584e6f6b1e5425aefdc,male|T3,male,3,2016,2016-04-17,La Liga,2015/2016,783,537,246,0.3141762452107279,440,318,122,0.2772727272727273
3825836,training,1dbf87897c49319c6d87b8c3667677e72bad9c06e7a593e56acc54394f5810b2,male|T3,male,3,2016,2016-04-17,La Liga,2015/2016,885,679,206,0.2327683615819209,404,326,78,0.193069306930693
3825906,training,77b4a9603884c1ca28a83f97fcbe284bf71ca60e4a38dd5df7eaf4ab0e20001f,male|T3,male,3,2016,2016-04-17,La Liga,2015/2016,911,729,182,0.1997804610318331,488,408,80,0.1639344262295081
3879821,training,100ecdd592623f14a02a08528ecc7faf7964d6e8028780b593d3935bd0c5f585,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,820,624,196,0.2390243902439024,323,257,66,0.2043343653250774
3879822,training,7609c2edb5a063aaaf62b98f3ea3b2fa6e7a00bb0580bd6f0cd6aa1525346263,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,796,609,187,0.2349246231155778,410,337,73,0.1780487804878048
3879823,training,1ff0d1a5475bde2fad41dea7f487b9f35942882b2e7c6a4fcb2fee2c438001ba,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,853,659,194,0.227432590855803,439,358,81,0.1845102505694761
3879825,training,b076349f9cc7c4cc471d08e3aa450314e97e0f5086dba51822ef6593fafe0eaa,male|T3,male,3,2016,2016-04-17,Serie A,2015/2016,1019,825,194,0.1903827281648675,621,520,101,0.1626409017713365
3901222,training,3fe947463909483ba1f4c0631787642658f25b7dee17357a68d4a189d87e5d59,male|T3,male,3,2016,2016-04-17,Ligue 1,2015/2016,880,667,213,0.2420454545454545,483,389,94,0.1946169772256728
3754187,training,2c7154c3d032dd2435e4a39ab2481e19c5a4f7a19893ab8cf34b29bac028539e,male|T3,male,3,2016,2016-04-18,Premier League,2015/2016,782,623,159,0.2033248081841432,406,339,67,0.1650246305418719
3879827,training,815050cc0102cd25c2255d6e6d0be3eb56b7d0eebfb9d3e56fd1a55129df2dea,male|T3,male,3,2016,2016-04-19,Serie A,2015/2016,1125,954,171,0.152,634,557,77,0.1214511041009463
3754086,training,472590d350eed591dbe8593e6f4126284ab857372e6fb25ca994786d04453712,male|T3,male,3,2016,2016-04-20,Premier League,2015/2016,794,625,169,0.2128463476070529,438,358,80,0.182648401826484
3754294,training,8cf85a310ba9b9581f03268ecda22cb640ec904848f281976fb1ece2ae846369,male|T3,male,3,2016,2016-04-20,Premier League,2015/2016,892,710,182,0.2040358744394619,521,437,84,0.1612284069097888
3754310,training,5fa6843240bd74a73581dff1680286c252c91a82cdc64270b2c588b0c066bfbe,male|T3,male,3,2016,2016-04-20,Premier League,2015/2016,931,783,148,0.158968850698174,494,429,65,0.131578947368421
3825838,training,0dbea024c9b9db9f57722b2aa165d42186180a7f5b91259c595c9d515828f389,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,1036,821,215,0.2075289575289575,488,393,95,0.1946721311475409
3825839,training,75b239b0d3691b5d5105660c2823ca671fa1ebd588d0b039605b6238b4f73fd4,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,872,660,212,0.2431192660550458,460,361,99,0.2152173913043478
3825840,training,b2366f3f5f62748e469a4212b2877a1be8032f36446273275a88d9da453f55df,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,968,770,198,0.2045454545454545,524,437,87,0.166030534351145
3825843,training,a9da4b92778ae585e23774bb73c3e8a96bc071807332d3b2ce0ad734503e1f3c,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,716,521,195,0.2723463687150838,383,302,81,0.2114882506527415
3825893,training,125829f919aba2ebe923f5d4a8446138d611fd0070c1384e3f1b8107729445bb,male|T3,male,3,2016,2016-04-20,La Liga,2015/2016,1139,952,187,0.1641791044776119,583,491,92,0.1578044596912521
3879829,training,64391437d7f64e090d009a1996bca62eb5d8a33152516655af785832813a128c,male|T3,male,3,2016,2016-04-20,Serie A,2015/2016,903,716,187,0.2070874861572536,427,344,83,0.1943793911007025
3879831,training,984d54510d1ff43c480a53419bb9519a8327d89ea6731994641f42e56532030a,male|T3,male,3,2016,2016-04-20,Serie A,2015/2016,827,609,218,0.2636033857315598,399,314,85,0.213032581453634
3879835,training,5cc8e19474675ee25c305cb5304d3cb91c3b6d53dfcebd13b820b664bdd371a2,male|T3,male,3,2016,2016-04-20,Serie A,2015/2016,925,787,138,0.1491891891891892,517,451,66,0.1276595744680851
3754284,training,3551ea09378f510eee6e5cd27627f066275aee9e99102619731300b90e40a7bd,male|T3,male,3,2016,2016-04-21,Premier League,2015/2016,982,817,165,0.1680244399185336,461,391,70,0.1518438177874186
3825841,training,15d9f9dd1375e709bb49175bb2a1a9ff7a4633f2398df71d8305177b5c7d31d7,male|T3,male,3,2016,2016-04-21,La Liga,2015/2016,832,655,177,0.2127403846153846,412,335,77,0.1868932038834951
3825896,training,88edf961788fa4fd279fe5a5106acec6772bb396afdc21a60067f27fa33d11fb,male|T3,male,3,2016,2016-04-21,La Liga,2015/2016,727,564,163,0.2242090784044016,399,331,68,0.1704260651629072
3825871,training,01f2da02e1753c4819665213882d2e9637579b6cbb55ce4bb01bf47656d63b5b,male|T3,male,3,2016,2016-04-22,La Liga,2015/2016,928,765,163,0.1756465517241379,439,371,68,0.1548974943052392
